position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type,commission_sum,volume_in,volume_out,account_group,base_lot_detected,source_file,base_lot,target_lot,lot_scale_factor,scaled_profit_sum,scaled_commission_sum,scaled_net_sum,scaled_volume_in,scaled_volume_out,scaled_cumulative_net_sum
740,AUDUSD,SELL,2024-07-03 07:30:00+00:00,2024-07-03 17:00:40+00:00,0.66804,0.67019,-22.0,-22.0,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,-396.0,0.0,-396.0,1.8,1.8,-396.0
742,AUDUSD,SELL,2024-07-04 02:00:00+00:00,2024-07-04 13:30:40+00:00,0.67096,0.6727,-17.9,-17.9,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,-322.2,0.0,-322.2,1.8,1.8,-718.2
744,AUDUSD,SELL,2024-07-05 03:30:00+00:00,2024-07-05 15:30:20+00:00,0.67295,0.67211,7.9,7.9,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,142.20000000000002,0.0,142.20000000000002,1.8,1.8,-576.0
746,AUDUSD,SELL,2024-07-12 02:30:00+00:00,2024-07-12 17:54:40+00:00,0.67662,0.67898,-24.1,-24.1,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,-433.8,0.0,-433.8,1.8,1.8,-1009.8
748,AUDUSD,SELL,2024-07-15 05:45:00+00:00,2024-07-15 20:31:40+00:00,0.67759,0.67573,18.1,18.1,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,325.8,0.0,325.8,1.8,1.8,-684.0
750,AUDUSD,SELL,2024-07-16 13:00:00+00:00,2024-07-16 15:30:40+00:00,0.67466,0.673,16.1,16.1,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,289.8,0.0,289.8,1.8,1.8,-394.2
752,AUDUSD,SELL,2024-07-17 05:00:00+00:00,2024-07-17 18:53:40+00:00,0.67393,0.67246,14.2,14.2,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,255.6,0.0,255.6,1.8,1.8,-138.6
754,AUDUSD,SELL,2024-07-18 05:15:00+00:00,2024-07-18 21:01:40+00:00,0.67355,0.67167,18.3,18.3,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,329.40000000000003,0.0,329.40000000000003,1.8,1.8,190.80000000000004
756,AUDUSD,SELL,2024-07-22 01:15:00+00:00,2024-07-22 04:53:40+00:00,0.66913,0.66773,13.5,13.5,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,243.0,0.0,243.0,1.8,1.8,433.80000000000007
758,AUDUSD,SELL,2024-07-24 14:45:00+00:00,2024-07-24 21:02:40+00:00,0.66037,0.65878,15.4,15.4,1.31.145,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_AUDUSD_60_1.31.145_SELL_M15_OOS.csv,0.1,1.8,18.0,277.2,0.0,277.2,1.8,1.8,711.0
