position_id,symbol,direction,open_time_utc,close_time_utc,entry_price,exit_price,profit_sum,net_sum,strategy_id,account_type,sample_type,commission_sum,volume_in,volume_out,account_group,base_lot_detected,source_file,base_lot,target_lot,lot_scale_factor,scaled_profit_sum,scaled_commission_sum,scaled_net_sum,scaled_volume_in,scaled_volume_out,scaled_cumulative_net_sum
754,NZDUSD,SELL,2024-07-04 02:45:00+00:00,2024-07-04 23:45:00+00:00,0.61053,0.61179,-13.1,-13.1,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,-91.69999999999999,0.0,-91.69999999999999,0.7,0.7,-91.69999999999999
756,NZDUSD,SELL,2024-07-05 05:00:00+00:00,2024-07-05 15:30:20+00:00,0.61214,0.61069,14.0,14.0,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,97.99999999999999,0.0,97.99999999999999,0.7,0.7,6.299999999999997
758,NZDUSD,SELL,2024-07-12 14:15:00+00:00,2024-07-12 23:45:00+00:00,0.611,0.61165,-7.0,-7.0,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,-48.99999999999999,0.0,-48.99999999999999,0.7,0.7,-42.699999999999996
760,NZDUSD,SELL,2024-07-15 06:45:00+00:00,2024-07-15 20:27:40+00:00,0.61002,0.608,19.7,19.7,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,137.89999999999998,0.0,137.89999999999998,0.7,0.7,95.19999999999999
762,NZDUSD,SELL,2024-07-18 11:30:00+00:00,2024-07-18 21:03:40+00:00,0.60757,0.6055,20.2,20.2,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,141.39999999999998,0.0,141.39999999999998,0.7,0.7,236.59999999999997
764,NZDUSD,SELL,2024-07-26 03:15:00+00:00,2024-07-26 23:45:00+00:00,0.58909,0.58897,0.7,0.7,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,4.8999999999999995,0.0,4.8999999999999995,0.7,0.7,241.49999999999997
766,NZDUSD,SELL,2024-07-29 01:15:00+00:00,2024-07-29 11:12:40+00:00,0.58947,0.5877,17.2,17.2,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,120.39999999999998,0.0,120.39999999999998,0.7,0.7,361.9
768,NZDUSD,SELL,2024-07-30 06:30:00+00:00,2024-07-30 23:45:00+00:00,0.58836,0.59022,-19.1,-19.1,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,-133.7,0.0,-133.7,0.7,0.7,228.2
770,NZDUSD,SELL,2024-08-01 03:30:00+00:00,2024-08-01 23:45:00+00:00,0.59578,0.59456,11.7,11.7,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,81.89999999999999,0.0,81.89999999999999,0.7,0.7,310.09999999999997
772,NZDUSD,SELL,2024-08-02 14:45:00+00:00,2024-08-02 23:45:00+00:00,0.5955,0.59593,-4.8,-4.8,6.16.107,DEMO,OOS,0.0,0.1,0.1,DEMO_ACCOUNT,0.1,C:\Users\Leon\Desktop\QUANT\Data_Center\Data\2_Baseline\Trades\Backtest\DEMO_ACCOUNT\OOS\listOfTrades_NZDUSD_27_6.16.107_SELL_M15_OOS.csv,0.1,0.7,6.999999999999999,-33.599999999999994,0.0,-33.599999999999994,0.7,0.7,276.5
